,Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
194,5.278114659230518,3.044522437723423,RL,8.879193928110318,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,1.791759469228055,2.0794415416798357,7.587310506022615,7.587310506022615,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,5.968707559985366,0.0,6.163314804034641,6.762729506931879,GasA,TA,Y,SBrkr,6.762729506931879,0.0,0.0,6.762729506931879,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,TA,1.791759469228055,Typ,0.0,0.6931471805599453,5.8664680569332965,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,7.605392364814934,WD,Normal,11.751950239425476
195,5.2832037287379885,5.081404364984463,RL,7.732369222284388,Pave,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,1.9459101490553132,1.9459101490553132,7.589335823170617,7.589335823170617,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,6.340359303727752,0.0,5.66988092298052,6.752270376141742,GasA,TA,Y,SBrkr,6.752270376141742,6.400257445308821,0.0,7.284134806195205,0.0,0.0,1.0986122886681096,0.6931471805599453,1.3862943611198906,0.6931471805599453,TA,2.0794415416798357,Typ,0.6931471805599453,1.0986122886681096,6.089044875446846,Y,4.477336814478207,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,7.605890001053122,WD,Normal,11.908346971208951
196,5.288267030694535,3.044522437723423,RL,9.150271845510064,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,2.0794415416798357,1.791759469228055,7.60489448081162,7.60489448081162,Hip,CompShg,CemntBd,CmentBd,Stone,5.327876168789581,Ex,TA,PConc,7.027314514039777,0.0,6.398594934535208,7.454141078146678,GasA,Ex,Y,SBrkr,7.454141078146678,0.0,0.0,7.454141078146678,0.6931471805599453,0.0,1.0986122886681096,0.0,1.3862943611198906,0.6931471805599453,Ex,2.1972245773362196,Typ,0.6931471805599453,1.3862943611198906,6.668228248417403,Y,5.147494476813453,4.9344739331306915,0.0,0.0,5.58724865840025,0.0,0.0,2.302585092994046,7.60489448081162,New,Partial,12.650351332641707
197,5.293304824724492,4.330733340286331,RL,10.143291544743445,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,2.1972245773362196,1.6094379124341003,7.5595594960077,7.596392304064196,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,Gd,PConc,6.9440872082295275,5.220355825078325,4.948759890378168,7.215975002651466,GasA,Gd,Y,SBrkr,7.215975002651466,7.215975002651466,5.973809611869261,8.043342170441608,0.6931471805599453,0.6931471805599453,1.0986122886681096,0.0,1.6094379124341003,0.6931471805599453,Gd,2.1972245773362196,Typ,0.6931471805599453,1.0986122886681096,6.679599185844383,Y,0.0,2.833213344056216,6.315358001522335,0.0,0.0,6.240275845170769,0.0,1.3862943611198906,7.604396348796338,WD,Abnorml,12.367345048436391
198,5.298317366548036,4.330733340286331,RM,8.616314282284044,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,1.9459101490553132,1.9459101490553132,7.556427969440253,7.576097340623111,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,0.0,0.0,6.628041376179533,6.628041376179533,GasA,Ex,Y,SBrkr,6.835184586147301,6.835184586147301,5.918893854273146,7.709756864454165,0.0,0.0,0.6931471805599453,0.0,1.791759469228055,0.6931471805599453,TA,2.1972245773362196,Typ,0.0,0.0,0.0,Y,0.0,5.293304824724492,3.4339872044851463,0.0,0.0,0.0,0.0,2.0794415416798357,7.605890001053122,WD,Abnorml,11.552155793461898
199,5.303304908059076,3.044522437723423,RL,9.16868469670735,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,2.1972245773362196,1.791759469228055,7.60339933974067,7.603897968521881,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.572154032177765,Gd,TA,PConc,6.9930151229329605,0.0,6.439350371100098,7.446585099157725,GasA,Ex,Y,SBrkr,7.446585099157725,0.0,0.0,7.446585099157725,0.6931471805599453,0.0,1.0986122886681096,0.0,1.3862943611198906,0.6931471805599453,Ex,2.0794415416798357,Typ,0.6931471805599453,1.3862943611198906,6.75343791859778,Y,0.0,3.295836866004329,0.0,0.0,5.14166355650266,0.0,0.0,0.6931471805599453,7.605890001053122,WD,Normal,12.524166311833152
200,5.308267697401205,3.044522437723423,RM,9.053335623166017,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,1.6094379124341003,1.791759469228055,7.602900462204755,7.60339933974067,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,0.0,0.0,7.022868086082641,7.022868086082641,GasA,Ex,Y,SBrkr,7.022868086082641,0.0,0.0,7.022868086082641,0.0,0.0,1.0986122886681096,0.0,1.0986122886681096,0.6931471805599453,TA,1.791759469228055,Typ,0.0,1.0986122886681096,6.089044875446846,Y,4.890349128221754,4.174387269895637,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,7.606387389772652,WD,Normal,11.849404844423074
201,5.313205979041787,3.044522437723423,RL,9.222861652529854,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,1.9459101490553132,1.9459101490553132,7.589841512182657,7.589841512182657,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,6.464588303689961,5.634789603169249,5.6240175061873385,7.087573705557973,GasA,TA,Y,SBrkr,7.154615356913663,0.0,0.0,7.154615356913663,0.0,0.6931471805599453,1.0986122886681096,0.0,1.3862943611198906,0.6931471805599453,TA,1.9459101490553132,Typ,1.0986122886681096,1.0986122886681096,6.161207321695077,Y,5.476463551931511,4.430816798843313,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,7.605392364814934,WD,Normal,12.052344376474922
202,5.318119993844216,3.9318256327243257,RL,8.853808274977197,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,1.9459101490553132,1.9459101490553132,7.562681246721884,7.576097340623111,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,6.42648845745769,0.0,0.0,6.42648845745769,GasA,Gd,Y,SBrkr,6.763884908562435,6.100318952020064,0.0,7.1785454837637,0.0,0.0,1.0986122886681096,0.0,1.0986122886681096,0.6931471805599453,TA,1.9459101490553132,Min1,0.0,0.6931471805599453,5.988961416889864,Y,0.0,0.0,4.844187086458591,0.0,0.0,0.0,0.0,1.791759469228055,7.604396348796338,COD,Normal,11.626263078808801
203,5.3230099791384085,4.795790545596741,RM,8.398184404834035,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,1.9459101490553132,1.791759469228055,7.60339933974067,7.60339933974067,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.327876168789581,Gd,TA,PConc,6.4967749901858625,0.0,5.231108616854587,6.744059186311348,GasA,Ex,Y,SBrkr,6.744059186311348,0.0,0.0,6.744059186311348,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,Gd,1.3862943611198906,Typ,0.6931471805599453,1.0986122886681096,6.042632833682381,Y,5.0106352940962555,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,7.605392364814934,WD,Normal,11.91170829631447
204,5.327876168789581,3.9318256327243257,RM,8.160803920954665,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,1.791759469228055,2.0794415416798357,7.5745584842024805,7.576097340623111,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,5.746203190540153,0.0,6.013715156042802,6.580639137284949,GasA,TA,Y,SBrkr,6.580639137284949,6.336825731146441,0.0,7.158513997329321,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681096,0.6931471805599453,TA,1.791759469228055,Typ,0.0,0.6931471805599453,5.484796933490655,Y,0.0,3.58351893845611,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,7.605890001053122,WD,Normal,11.608244735642321
205,5.332718793265369,3.044522437723423,RL,9.380251908693456,Pave,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,2.0794415416798357,1.791759469228055,7.596392304064196,7.596392304064196,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,0.0,0.0,7.261927092702751,7.261927092702751,GasA,Ex,Y,SBrkr,7.274479558773871,0.0,0.0,7.274479558773871,0.0,0.0,1.0986122886681096,0.0,1.3862943611198906,0.6931471805599453,TA,1.791759469228055,Typ,0.0,1.0986122886681096,6.2166061010848646,Y,0.0,3.5553480614894135,0.0,6.2324480165505225,0.0,0.0,0.0,1.791759469228055,7.605890001053122,WD,Normal,12.103491596905931
206,5.337538079701318,3.044522437723423,RL,9.523251498473739,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,1.791759469228055,1.791759469228055,7.5822291942764615,7.5822291942764615,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,0.0,0.0,7.039660349862076,7.039660349862076,GasA,TA,Y,SBrkr,7.436617265234227,0.0,0.0,7.436617265234227,0.0,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,TA,2.1972245773362196,Min2,0.6931471805599453,0.6931471805599453,5.857933154483459,Y,0.0,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,7.60489448081162,WD,Normal,11.87688084212164
207,5.342334251964811,3.044522437723423,RL,9.433003808053515,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.6094379124341003,1.791759469228055,7.581209826196346,7.581209826196346,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,6.040254711277414,5.726847747587197,5.929589143389895,7.00397413672268,GasA,TA,Y,SBrkr,7.00397413672268,0.0,0.0,7.00397413672268,0.6931471805599453,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,TA,1.9459101490553132,Typ,0.6931471805599453,0.6931471805599453,5.746203190540153,Y,5.87493073085203,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,7.605392364814934,WD,Normal,11.856522261533737
208,5.3471075307174685,4.110873864173311,RL,9.57254997141339,Pave,IR1,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,2Story,2.0794415416798357,1.791759469228055,7.5953872788539725,7.595889917718538,Gable,CompShg,Plywood,Plywood,BrkFace,4.859812404361672,Gd,TA,CBlock,6.97166860472579,0.0,4.532599493153256,7.05444965813294,GasA,Ex,Y,SBrkr,7.074116816197362,6.78332520060396,0.0,7.631916513071252,0.6931471805599453,0.0,1.0986122886681096,0.6931471805599453,1.3862943611198906,0.6931471805599453,TA,2.0794415416798357,Typ,0.6931471805599453,1.0986122886681096,6.12029741895095,Y,4.110873864173311,4.02535169073515,0.0,0.0,5.043425116919247,0.0,0.0,1.6094379124341003,7.60489448081162,WD,Normal,12.531776395271262
209,5.351858133476067,3.044522437723423,RL,9.018089684104343,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.9459101490553132,2.0794415416798357,7.583247524303362,7.583247524303362,Hip,CompShg,HdBoard,HdBoard,Stone,5.564520407322694,TA,TA,CBlock,6.669498089857879,0.0,5.723585101952381,6.996681488176539,GasA,Ex,Y,SBrkr,6.996681488176539,0.0,0.0,6.996681488176539,0.6931471805599453,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,1.0986122886681096,6.22455842927536,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,7.605392364814934,WD,Normal,11.884495917930655
210,5.356586274672012,3.4339872044851463,RL,8.63141433550626,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,1.791759469228055,1.9459101490553132,7.563200592358071,7.576097340623111,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,CBlock,6.150602768446279,0.0,5.983936280687191,6.762729506931879,GasA,TA,N,FuseA,6.762729506931879,0.0,0.0,6.762729506931879,0.6931471805599453,0.0,0.6931471805599453,0.0,1.0986122886681096,0.6931471805599453,TA,1.791759469228055,Typ,0.0,0.0,0.0,Y,0.0,0.0,4.574710978503383,0.0,0.0,0.0,0.0,1.6094379124341003,7.605392364814934,WD,Normal,11.49273296168228
211,5.3612921657094255,3.044522437723423,RL,9.251578279992428,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,1.9459101490553132,1.791759469228055,7.605890001053122,7.605890001053122,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,3.6109179126442243,0.0,7.0707241072602764,7.10085190894405,GasA,Ex,Y,SBrkr,7.10085190894405,0.0,0.0,7.10085190894405,0.0,0.0,1.0986122886681096,0.0,1.3862943611198906,0.6931471805599453,Gd,1.9459101490553132,Typ,0.0,1.0986122886681096,6.133398042996649,Y,4.61512051684126,3.1354942159291497,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,7.606387389772652,WD,Normal,12.133507329024972
212,5.365976015021851,4.110873864173311,FV,9.0642735958414,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,2.0794415416798357,1.791759469228055,7.605890001053122,7.605890001053122,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,6.71295620067707,0.0,4.3694478524670215,6.803505257608338,GasA,Ex,Y,SBrkr,6.838405200847344,6.825460036255307,0.0,7.52456122628536,0.6931471805599453,0.0,1.0986122886681096,0.6931471805599453,1.3862943611198906,0.6931471805599453,Gd,2.0794415416798357,Typ,0.6931471805599453,1.0986122886681096,6.4692503167957724,Y,5.1298987149230735,4.6913478822291435,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,7.605890001053122,New,Partial,12.439875187430008
213,5.3706380281276624,3.044522437723423,RL,9.515543058145953,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,1.791759469228055,1.791759469228055,7.59890045687141,7.59890045687141,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,6.57507584059962,0.0,5.616771097666572,6.898714534329988,GasA,Ex,Y,SBrkr,6.898714534329988,0.0,0.0,6.898714534329988,0.0,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,TA,1.791759469228055,Typ,0.0,1.0986122886681096,6.3578422665081,Y,5.41610040220442,0.0,0.0,0.0,0.0,0.0,0.0,2.0794415416798357,7.604396348796338,WD,Normal,11.957617696467539
214,5.375278407684165,4.110873864173311,RL,9.296609807128359,Pave,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,1.9459101490553132,2.0794415416798357,7.589841512182657,7.589841512182657,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.0369526024136295,TA,TA,CBlock,5.937536205082426,0.0,5.7430031878094825,6.536691597591305,GasA,Ex,Y,SBrkr,6.536691597591305,6.556778356158042,0.0,7.239214973779806,0.0,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,0.6931471805599453,5.703782474656201,Y,0.0,3.6109179126442243,0.0,0.0,0.0,0.0,6.111467339502679,1.3862943611198906,7.606387389772652,WD,Normal,11.993813394724253
215,5.37989735354046,3.044522437723423,RL,9.211539652551664,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.791759469228055,1.9459101490553132,7.579678823090456,7.599401333415815,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.174387269895637,TA,TA,CBlock,5.8888779583328805,0.0,6.566672429803241,6.976348070447749,GasA,TA,Y,SBrkr,7.1204443723924875,0.0,0.0,7.1204443723924875,0.0,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681096,0.6931471805599453,Gd,1.9459101490553132,Min1,0.6931471805599453,0.6931471805599453,6.104793232414985,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,7.604396348796338,WD,Normal,11.808955099378537
216,5.384495062789089,3.044522437723423,RL,9.042040056544483,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2.0794415416798357,1.791759469228055,7.60339933974067,7.60339933974067,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.58724865840025,Gd,TA,PConc,6.853299093186078,0.0,6.19644412779452,7.270312886079025,GasA,Ex,Y,SBrkr,7.270312886079025,0.0,0.0,7.270312886079025,0.6931471805599453,0.0,1.0986122886681096,0.0,1.3862943611198906,0.6931471805599453,Gd,2.1972245773362196,Typ,0.0,1.0986122886681096,6.184148890937483,Y,4.941642422609304,4.59511985013459,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,7.605392364814934,WD,Normal,12.25486757159303
217,5.389071729816501,4.2626798770413155,RM,9.20099685697303,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,1.6094379124341003,1.6094379124341003,7.563200592358071,7.576097340623111,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,0.0,0.0,6.532334292222349,6.532334292222349,GasA,Fa,N,SBrkr,6.698268054115413,6.251903883165888,0.0,7.192182058713246,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,TA,2.1972245773362196,Typ,0.0,0.6931471805599453,5.351858133476067,Y,0.0,5.153291594497779,4.110873864173311,0.0,0.0,0.0,0.0,2.302585092994046,7.604396348796338,WD,Family,11.580593459194764
218,5.393627546352361,3.9318256327243257,RL,9.658928824466434,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,2.0794415416798357,2.302585092994046,7.570443252057374,7.604396348796338,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.746203190540153,Gd,Gd,CBlock,5.834810737062605,0.0,6.126869184114185,6.683360945766275,GasA,Ex,Y,SBrkr,7.037027614686276,6.706862336602747,0.0,7.578145472419466,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,Gd,2.1972245773362196,Typ,1.0986122886681096,1.0986122886681096,6.068425588244111,Y,0.0,4.787491742782046,5.017279836814924,0.0,0.0,0.0,0.0,1.791759469228055,7.605392364814934,WD,Normal,12.649157827477366
219,5.3981627015177525,4.795790545596741,RL,8.010027528481734,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,2.0794415416798357,1.791759469228055,7.603897968521881,7.604396348796338,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.833213344056216,Gd,TA,PConc,2.833213344056216,0.0,7.117205503164344,7.130098510125578,GasA,Ex,Y,SBrkr,7.130098510125578,0.0,0.0,7.130098510125578,0.0,0.0,1.0986122886681096,0.0,1.0986122886681096,0.6931471805599453,Gd,1.791759469228055,Typ,0.0,1.0986122886681096,6.0844994130751715,Y,4.6913478822291435,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,7.604396348796338,New,Partial,12.027191164883384
220,5.402677381872279,3.044522437723423,RL,9.103979355984773,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,2.0794415416798357,1.791759469228055,7.604396348796338,7.604396348796338,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0.0,0.0,7.312553498102598,7.312553498102598,GasA,Ex,Y,SBrkr,7.312553498102598,0.0,0.0,7.312553498102598,0.0,0.0,1.0986122886681096,0.0,1.0986122886681096,0.6931471805599453,Gd,1.791759469228055,Typ,0.0,1.0986122886681096,6.516193076042964,Y,5.863631175598097,3.5263605246161616,0.0,0.0,0.0,0.0,0.0,1.6094379124341003,7.604396348796338,New,Partial,12.230282214644559
221,5.407171771460119,4.110873864173311,RL,8.995784837848506,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,1.9459101490553132,1.791759469228055,7.602401335665818,7.602401335665818,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,0.0,0.0,6.918695219020472,6.918695219020472,GasA,Ex,Y,SBrkr,6.918695219020472,7.1372784372603855,0.0,7.7266536648476425,0.0,0.0,1.0986122886681096,0.6931471805599453,1.6094379124341003,0.6931471805599453,Gd,2.1972245773362196,Typ,0.6931471805599453,1.0986122886681096,5.968707559985366,Y,4.795790545596741,3.8501476017100584,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,7.605890001053122,ConLI,Normal,12.206077645517674
222,5.4116460518550396,4.110873864173311,RL,9.348013177101256,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,1.9459101490553132,1.9459101490553132,7.588829878307813,7.588829878307813,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,6.311734809152915,0.0,5.099866427824199,6.570882962339584,GasA,TA,Y,SBrkr,6.699500340161678,6.60934924316738,0.0,7.347943823148687,0.6931471805599453,0.0,1.0986122886681096,0.6931471805599453,1.3862943611198906,0.6931471805599453,TA,1.9459101490553132,Typ,0.6931471805599453,1.0986122886681096,6.075346031088684,Y,5.3471075307174685,5.342334251964811,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,7.604396348796338,WD,Normal,12.100161978566867
223,5.41610040220442,3.044522437723423,RL,9.259225769705994,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.6094379124341003,1.9459101490553132,7.586803535162581,7.586803535162581,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,6.263398262591624,5.198497031265826,5.081404364984463,6.762729506931879,GasA,Gd,Y,SBrkr,6.762729506931879,0.0,0.0,6.762729506931879,0.0,0.0,0.6931471805599453,0.0,1.0986122886681096,0.6931471805599453,TA,1.6094379124341003,Typ,0.0,1.0986122886681096,6.3578422665081,Y,5.37989735354046,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,7.605890001053122,WD,Abnorml,11.48247656671073
224,5.420534999272286,3.044522437723423,RL,9.508442961755847,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,2.3978952727983707,1.791759469228055,7.602900462204755,7.602900462204755,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.827629234502852,Ex,TA,PConc,4.04305126783455,0.0,7.756623334538858,7.780303087908373,GasA,Ex,Y,SBrkr,7.780303087908373,0.0,0.0,7.780303087908373,0.0,0.0,1.0986122886681096,0.0,1.3862943611198906,0.6931471805599453,Ex,2.1972245773362196,Typ,0.6931471805599453,1.3862943611198906,6.876264611890766,Y,5.517452896464707,4.663439094112067,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,7.605890001053122,WD,Normal,12.864242696187505
225,5.424950017481403,5.081404364984463,RM,7.427144133408616,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,1.791759469228055,1.791759469228055,7.586803535162581,7.586803535162581,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.962844630259907,TA,TA,CBlock,0.0,0.0,6.447305862541213,6.447305862541213,GasA,TA,Y,SBrkr,6.447305862541213,6.511745329644728,0.0,7.172424577124845,0.0,0.0,1.0986122886681096,0.6931471805599453,1.3862943611198906,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,0.6931471805599453,5.638354669333745,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,7.605890001053122,COD,Abnorml,11.626263078808801
226,5.429345628954441,4.110873864173311,RL,9.205428327615163,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,2.0794415416798357,1.791759469228055,7.59890045687141,7.59890045687141,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.673323267171493,Gd,TA,PConc,6.338594078203183,0.0,6.459904454377535,7.093404625868766,GasA,Ex,Y,SBrkr,7.102499355774649,7.175489713624222,0.0,7.83241092718792,0.0,0.0,1.0986122886681096,0.6931471805599453,1.6094379124341003,0.6931471805599453,Gd,2.302585092994046,Typ,0.6931471805599453,1.3862943611198906,6.582025138892826,Y,5.41610040220442,4.74493212836325,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,7.60489448081162,WD,Abnorml,12.577639650232573
227,5.43372200355424,5.081404364984463,RM,7.533693709848633,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,1.9459101490553132,1.9459101490553132,7.58629630715272,7.58629630715272,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.852030263919617,TA,TA,CBlock,5.7745515455444085,0.0,5.093750200806762,6.182084906716632,GasA,TA,Y,SBrkr,6.182084906716632,6.22455842927536,0.0,6.895682697747868,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681096,0.6931471805599453,TA,1.791759469228055,Typ,0.0,0.6931471805599453,5.638354669333745,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302585092994046,7.605392364814934,WD,Normal,11.571203807011969
228,5.438079308923196,3.044522437723423,RL,9.050406334059858,Pave,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,1.791759469228055,1.791759469228055,7.584773077612199,7.584773077612199,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,6.736966958001855,0.0,4.2626798770413155,6.816735880594968,GasA,TA,Y,SBrkr,6.816735880594968,0.0,0.0,6.816735880594968,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,TA,1.791759469228055,Typ,0.6931471805599453,0.6931471805599453,5.820082930352362,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,7.606387389772652,WD,Normal,11.736077016252437
229,5.442417710521793,4.795790545596741,RL,8.065579427282092,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,2.0794415416798357,1.791759469228055,7.603897968521881,7.604396348796338,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.833213344056216,Gd,TA,PConc,2.833213344056216,0.0,7.213768308118642,7.2254814727822945,GasA,Ex,Y,SBrkr,7.349873704738337,0.0,0.0,7.349873704738337,0.0,0.0,1.0986122886681096,0.0,1.0986122886681096,0.6931471805599453,Gd,2.0794415416798357,Typ,0.6931471805599453,1.0986122886681096,6.066108090103747,Y,4.969813299576001,3.044522437723423,0.0,0.0,0.0,0.0,0.0,1.791759469228055,7.605890001053122,WD,Normal,12.167856627501678
